FID,LSOA21CD,GlobalID,x,y
6244,E01002417,9b3872ed-ada3-465e-9d75-f7f8a715d440,-0.402104628,51.575677
6245,E01021144,b9e42b0a-dc63-4bcf-b308-258f2f62555d,0.141122468,50.99104959
6246,E01031483,a99ae542-4f4b-441c-b07d-badc3384780e,-0.765090675,50.84439969
6247,E01003171,35bbfa34-64be-4c9b-86a0-85f78c0c4903,-0.117977289,51.45051928
6248,E01020994,85071bd1-ab83-4d4f-8146-40b318a9f42d,0.544298312,50.87929622
6249,E01002794,7baaaeb8-80fa-4303-9f7c-f26f8813bc9e,-0.104134761,51.53751
6250,E01020154,0cf5ebf1-b53f-41f4-ad19-2c70685becf6,-3.594279126,50.35320644
6251,E01034631,9c7ee72d-2a66-4977-8d8e-958f4bb415d0,-3.534066729,50.72008264
6252,E01015153,35060071-e699-41fd-a42f-e95b5a176474,-4.153876108,50.37336705
6253,E01021018,32aab8d3-9298-4cb0-bb06-1efd51f5a904,0.53258082,50.86046601
6254,E01004532,ab2ae863-cf84-4f0b-9c9f-4112e0d3cfc9,-0.155663584,51.42843994
6255,E01004428,eb319736-9ed1-4360-9282-ed285b9f6757,-0.018024194,51.56373803
6256,E01032576,1040245b-56ae-47c5-a047-cfe18bb98219,-0.380784054,51.57027556
6257,E01004322,6830418a-ef9e-4f1c-a48f-ea16aba20af4,-0.054985542,51.51907234
6258,W01000430,a7d2c612-e2fb-46ce-b7f5-831a2d7f937a,-3.266474668,52.0308394
6259,E01022858,97b68c7c-af93-4ce0-8401-407e2058d60f,-0.949051726,51.33178428
6260,E01001100,126f733a-5d1d-461d-b01b-8f747be7344d,-0.097561973,51.34642306
6261,E01001920,4fe2e2ca-d47e-4ae0-ba9e-d73bfbb3e513,-0.191454101,51.48001172
6262,E01021090,61f82922-b77d-4a5b-82c4-ace99b15d993,0.468243276,50.84097579
6263,E01023104,5e3d7dad-74fe-40c4-a441-dda752362461,-0.754677606,51.3096091
6264,E01000126,84d29062-4c4a-47d1-89a7-a859bcc82932,-0.251662918,51.60077483
6265,E01030429,99382b83-6d91-43db-9f05-72b0d0cec031,-0.72582411,51.27091265
6266,E01019045,246a8795-effc-4b48-9edd-f36927043db8,-4.780308607,50.35201721
6267,E01015588,ebe76f01-90dd-49d0-8308-d49324ef21b2,-1.730078211,51.51625282
6268,E01009275,cd5b54b0-138a-434c-95c7-088c10dd2434,-1.938900739,52.50627702
6269,E01015115,42752a72-454e-49e7-8868-c0273d51971a,-4.043060118,50.38199855
6270,E01015247,ceb15c8b-f48a-4bd2-ba80-83952471918d,-3.510686071,50.38708294
6271,E01018770,c2b921c3-761b-4b60-b834-5c149a5bd6f8,-4.470690254,50.45201728
6272,E01002651,45146ce3-e31a-4e35-be48-248fde57a585,-0.371767731,51.46126615
6273,E01000863,a93a8dc7-0a3b-42d4-9115-3a2b03592ef9,-0.143968985,51.53833743
6274,E01003304,55af7e10-172d-4cc5-be86-4fdf713ffcce,-0.027895128,51.47755183
6275,E01018799,e847aa42-c24e-4a4c-946e-c37822cdaabb,-4.202360988,50.3770946
6276,E01030410,12521c09-1e4d-4027-97ad-f07e7270866c,-0.260829653,51.33865172
6277,E01023219,be79f6f0-0832-4982-a0da-6abbede21aa0,-1.464907417,51.20791904
6278,E01003258,d81a16fa-e421-4875-a53a-6966372a8cab,-0.066587782,51.43223308
6279,E01023979,6cf2d8d3-e0de-4d09-a318-29dea69c163c,0.639659875,51.11642104
6280,E01035209,dc363c1c-f14b-4ad6-9e20-cbdc7cb9664f,-2.418269295,51.34006666
6281,E01016260,8f8cb866-28ed-49f5-b35a-eaa16fd8f1b7,-1.0467134,51.44855272
6282,E01031646,3db3eb8c-2bb1-4226-82e3-b360168d26c2,-0.300736963,51.08428832
6283,E01000072,3337e930-fc0a-4956-a4b3-2a7badb26fee,0.114645016,51.54202202
6284,E01024225,02bb03cb-e6d6-4557-baac-3f730cea893b,1.383274867,51.21109094
6285,E01001131,ad4420da-d528-4c09-b370-4e077a4b9547,-0.040109453,51.38715181
6286,E01031634,7faae2f9-2489-428d-bdd4-1ec41dedfc12,-0.270055912,50.9886689
6287,E01033741,92c6be20-dd7e-48eb-beda-38e93ac0cf27,0.093488149,51.49915588
6288,E01031535,5d1be33c-3f44-48e1-9106-8a3933cf3dbc,-0.899134289,50.84531193
6289,E01003640,40ebd465-bb12-4a35-beb1-3bd9831492cc,0.104406709,51.58203649
6290,E01021066,4dbe82f5-71d3-45a3-ab79-85df0570bafc,-0.00267504,50.79843646
6291,E01030877,26f186f2-6f4a-41da-bcb3-6cd765fb85c3,-0.702931411,51.18355288
6292,E01003352,8696dbdc-2807-4b4e-9504-9632ef8f9a29,-0.015845418,51.43067214
6293,E01035241,1782db4a-cca9-4cd6-839a-fa43011490ec,-0.748259264,51.41493967
6294,E01009485,eaf7419c-0db0-43c8-af37-1fd3cb9bde96,-1.845134773,52.49240916
6295,E01022690,cc773319-080d-4636-aed4-030cfa25aa50,-1.329280968,50.86100068
6296,E01002271,8e347f46-4639-44d1-8ee4-7c9fb6711aea,0.231912381,51.57518209
6297,E01024226,80d6ab77-5e8a-4bd9-aeb6-4414b61d5c60,1.373764544,51.21645342
6298,E01030340,93d073e2-3e98-4327-aecc-44ed6dc67603,-0.435216081,51.36788254
6299,E01002316,71ddcde7-7a1c-4067-81d4-ce93bedb3c27,0.214737021,51.60014095
6300,E01022489,c7412ea6-0229-4973-bae1-9da8baee43a0,-1.326760429,51.34952515
6301,E01032665,c0c9ef27-8a3c-4a60-b753-0c2c1a58fae8,-0.938334254,51.00779563
6302,E01019058,306b217d-9bc3-4fe7-a1c2-150920c05898,-4.715028072,50.34965988
6303,E01002694,9904144c-fee8-4760-b4ff-f178686ed2db,-0.11319046,51.53588674
6304,E01015552,25113234-1365-4d0d-a6c1-414561834f89,-1.749104374,51.5865338
6305,E01020336,4db8d13f-5637-4e7b-8b82-cf9dde2d1a00,-4.1354992,50.53830442
6306,E01000080,68a71994-604a-4df0-b385-075cd145ae3e,0.13057338,51.54850909
6307,E01020940,5537d95c-074f-4320-861d-9017355b034f,0.257816982,50.78209231
6308,E01033597,95232da4-3f6b-4f4f-9897-283c005d91bb,-0.149658861,51.48698981
6309,E01035443,c6dbe4e5-5206-4d78-bbf9-61b6dd70d64a,-1.384612975,50.93453888
6310,E01001227,33bd2267-0306-474e-9690-9740e9bdf54d,-0.315601404,51.5173678
6311,E01031975,ac22ee5c-cd80-4a07-b368-7da42ba44521,-1.770938315,51.17196004
6312,E01003670,dc21cc29-295c-461b-b258-4da032376622,0.021176785,51.60177275
6313,W01000441,c65ef16a-e8c2-44fd-a13f-ca06c690192a,-3.12460368,52.6154024
6314,E01000105,e78d1837-69e0-4a2a-8602-91bfa2db563e,0.153036371,51.54058936
6315,E01022733,770ea61f-6043-46cc-9064-cc48f71ad673,-1.201676761,50.86012461
6316,E01000994,a5799c48-2050-45ef-b59d-ac5e5cd6331f,-0.110934688,51.4023034
6317,E01001957,936268ca-4112-4df8-923e-518a0dbc9ee5,-0.230520309,51.51313384
6318,E01020299,e645c49d-d2a1-4a88-9fa5-1299b5c610a9,-4.225139169,51.04149459
6319,E01030351,d4b880ab-c6f9-41ca-a51a-f1296fc7999f,-0.338648128,51.39521533
6320,E01029173,98e70897-a383-42bb-bd6b-2285c5479532,-2.957263936,50.88225186
6321,E01014787,202561c7-88cf-4562-8256-47af2c0fcddb,-2.683940084,51.47741481
6322,E01000086,2f251336-9693-4cbd-93c8-deda90913a78,0.146242539,51.53668071
6323,E01023246,899afe97-25dc-496e-968b-0bd3ec454427,-1.257538603,50.99216221
6324,E01001262,287dc9ba-e2b5-4387-8762-b79293cdfb45,-0.367937804,51.5359789
6325,E01029125,543fa11b-6a2c-4ecf-af42-d6fdf6ff1ca2,-3.103321217,51.11547993
6326,E01002562,7105ac0e-48ee-42da-af5e-e96da33154cc,-0.298034988,51.49579709
6327,E01016154,e2760996-a9b9-4f41-94ad-e6917c3edcd4,0.484098205,51.39211147
6328,E01020970,2435e0b1-7022-460e-b910-4557e228eace,0.539875926,50.88886074
6329,E01020576,659022a4-2bb2-494a-8616-d0395bb7a082,-2.476187503,50.62402688
6330,E01031985,bd976efd-f17b-449f-a572-1794092d2b0e,-1.77974128,51.08635845
6331,E01022850,477fb367-c6ac-4c8e-bcf5-71bb42a0e313,-0.829703338,51.26153404
6332,E01016863,b9ebab4e-100d-48de-a7f4-376ffe42eeb4,-0.113803049,50.81989608
6333,W01000427,2241d839-468b-4c85-b0cc-03279b68a6a0,-3.228869627,52.37644331
6334,E01023068,536ad5ee-071a-4aa3-9778-7249da5601c9,-1.776449199,50.84720444
6335,E01024329,39785aff-b133-4a73-96d1-b990b40cbcdf,0.572625922,51.26656027
6336,E01035283,5a46e0ec-3761-44a5-b1e0-399477e4aa4e,0.291607464,51.44901145
6337,E01015156,d9fef649-2191-4244-b698-726e1a721e34,-4.139977149,50.3677272
6338,E01035124,415d9781-e382-44e6-a055-9aef926e56d9,-2.680163029,50.94657385
6339,E01029214,78a59037-2b32-4874-8f4c-c8da0cf75a51,-2.705504872,50.97266855
6340,E01000163,70906bc7-d31e-4b11-b378-14556b114c85,-0.14510175,51.60698065
6341,E01032060,e37b998a-045a-4112-ba20-3b9302abe9b5,-2.294052084,51.34798003
6342,E01002054,07b235bf-3af5-4172-98ef-6ace36b6ad12,-0.082113994,51.57815022
6343,E01031911,562b4053-2e2d-47a7-b1e4-cfde5dd1da4e,-2.12825836,51.45935074
6344,E01001399,98b69e9f-7e23-43ad-a75f-a1c28942bdf2,-0.07253476,51.63490226
6345,E01035290,6b971cac-a011-4fd6-8988-875927300794,0.539403633,51.40823988
6346,E01029203,fde0ebbb-1006-471b-859d-a493c3280ce7,-2.757194754,50.98455748
6347,E01030422,cc445141-6798-470a-9870-cf27ad1a3da9,-0.731771295,51.23815498
6348,E01024296,0b3e5c45-61c5-45e4-ab4b-15125ef7d05f,0.383352997,51.44068267
6349,E01032822,5f96d199-1bcb-47ea-8a72-57fd39282821,0.890299536,51.16273707
6350,E01002176,a758aed7-d364-4f78-96c9-1bbd37088651,-0.315600531,51.58518249
6351,E01030918,a73e34ab-4e31-4307-80d4-25cd12105c8c,-0.610129621,51.19261595
6352,E01019916,a8c741c0-fdef-4d3b-a78e-2d852c3ec4cc,-3.410907322,50.62006313
6353,E01000629,f974a31d-6639-4369-935e-449110e38329,-0.259497524,51.57549912
6354,E01034027,2afaa01f-7a50-4659-8475-2c3bf08f9da8,-0.261791526,51.5189347
6355,E01000354,d7748cb1-e376-46c0-8af5-73fbfe7eb536,0.134934434,51.47027391
6356,E01032022,10918d57-0fe5-4bbc-8acb-9f52a4ef991e,-1.79929212,51.06818106
6357,E01001620,cbfe7474-7489-4e89-ae1e-d45fbaddee1f,0.041314011,51.45426905
6358,E01009132,dc95135d-0d1c-44af-ad44-d29f0dbb19a4,-1.864416514,52.54554323
6359,E01033855,8147a2cb-fa30-44ee-9bb3-11f04ce84f62,-1.325636374,51.39848359
6360,E01002491,202ff863-44f5-4244-8197-e0e4b682b88d,-0.419253706,51.49585118
6361,E01002188,3089cb76-889b-464c-8709-52df5b4f212a,-0.380725008,51.59895041
6362,E01016079,464141e5-9e26-420c-9859-8367c960a204,0.540810602,51.3544006
6363,E01020396,3a0b6ee9-b555-4a82-81e5-7801697a7780,-2.015727472,50.87820922
6364,E01017304,2e88c75b-7c94-4675-86e4-447e7064469c,-1.3029172,50.75542376
6365,E01000118,ffb08d7c-c7dd-4f38-8c64-e31a2cf1b437,-0.151505546,51.6312394
6366,E01031815,605a98ce-f5a2-42a9-b010-bf8a689c319f,-0.394807804,50.80868919
6367,W01001449,0854864b-739d-46c7-963c-0a3eeba323a3,-3.179435838,51.79970716
6368,E01000115,d8d7ca66-b06d-4b32-ac3a-dfd23c5fc638,-0.141938992,51.6362195
6369,E01024187,ff269500-b779-4064-a23b-01d804849173,0.213913656,51.42987096
6370,E01002983,57d68da9-a17d-4561-8781-09f886304a96,-0.247274324,51.38979893
6371,E01017190,fd570d9a-308a-440b-85e0-11defe00cc6c,-1.412324434,50.91674631
6372,E01022803,481028af-4c23-4499-b2a6-f7ea9b9cf391,-1.172817992,50.82651851
6373,E01035662,29836a1a-0730-4df9-816e-165c785c66fd,-0.021038411,51.5314033
6374,E01035219,879cadd1-932e-4c59-b534-e68050fa5985,-2.431160768,51.48227842
6375,E01035328,6a998477-0cc7-47be-bd88-210fef704c8b,-0.146921865,51.133166
6376,E01000689,3db9901b-610f-4b62-a90d-1049afb2ec6d,0.0748347,51.42706695
6377,E01031603,a4dbbb15-3272-4dfa-8010-13534b1899e1,-0.167314014,51.12542674
6378,E01035233,f25dd92a-ec5d-4a68-8b57-dbe0144aa100,-2.525105505,51.49998074
6379,E01000051,21141abf-966d-4356-8f4d-f36ee611202f,0.082805118,51.53404751
6380,E01024076,431a268c-aa45-48d8-b2a5-3b04f608700c,1.15213789,51.35773099
6381,E01032020,5db9ee00-f371-4699-84bc-12cbc3ac4f7a,-1.793101345,51.0774906
6382,E01015011,5c335e5b-e58c-423f-ab7c-0a205a4a7c80,-2.422795722,51.53813918
6383,E01002836,0619245d-157f-4666-9179-6b6abbc4144f,-0.183935004,51.4916999
6384,E01031478,477e3737-027a-4db1-a62b-182fb0afdfd4,-0.660737559,50.9466579
6385,E01024288,40d60de2-f403-45b1-a513-189d4fa97588,0.336687096,51.42695544
6386,E01014822,82042ee7-9db1-4207-98a1-acef6159e5bf,-2.919362263,51.37114237
6387,E01003684,a8ec9994-2c80-479e-aa0c-9b325cbcf79b,0.085161526,51.55158952
6388,E01024548,152c9cbb-c334-49ce-8315-ab6e410ae61f,0.851112397,51.00838029
6389,E01015527,e6b06916-3aea-4b92-8f96-809e06777c55,-1.793504252,51.58160039
6390,E01031867,030e4c75-a90a-4631-acbd-b5cd59045add,-1.792172824,51.24128962
6391,E01031505,f8734f5f-9a35-49e9-803e-dc84aa3325b0,-0.814104273,50.84080434
6392,E01018866,827b90b3-1088-4578-a43e-2dfc3862aac0,-5.297211804,50.22055159
6393,E01001648,4c508841-8451-499b-a220-db7c4604ce46,0.047051213,51.46852099
6394,E01031846,e27684fe-9c86-452e-91b4-604030560789,-2.035074658,51.37806519
6395,E01030687,f349eacb-6ff9-4d67-904d-607867f2e6c4,-0.535422814,51.42325331
6396,E01003595,5c486628-23c1-4d8e-af4e-516f38b06d5e,0.022066816,51.52935198
6397,E01031521,db05af5e-6f65-4d8f-bad0-95da6c256087,-0.807686634,51.03726916
6398,E01021097,6d469339-7afb-4b82-ac7e-31a94c697a53,0.5017824,50.88963124
6399,E01002036,26676523-49ef-4c4d-ab6f-4c1aed54d65b,-0.062902531,51.60631578
6400,E01000699,f08b022c-6d04-4a92-ab11-ecf667d3c8c6,-0.059786567,51.40647916
6401,E01002814,2729b5b8-d3c6-434a-8a8d-5112f7b1f1d7,-0.202656467,51.49418283
6402,W01001906,9587c3a1-14dd-4211-8d6c-a42819fe905d,-3.351858669,52.81165651
6403,E01015290,fbb53d1a-0373-4eb3-aeb5-3c6d724ee1e8,-1.85987557,50.72500777
6404,E01004638,f914188b-e58e-4f93-a20a-e2604d5d9b25,-0.230266357,51.45883175
6405,E01024260,e2605aa1-8263-44d8-99b5-3030fae2b108,0.373845935,51.4331232
6406,E01031890,3bad06de-67cf-4085-acf3-a7aa0ece7701,-2.243816252,51.41757642
6407,E01000168,c2a360d7-ec33-4546-be55-2a887996444d,-0.155576625,51.64906781
6408,E01014922,7028ad15-a786-42ad-bba9-3aa1145296e8,-2.503808006,51.46827741
6409,E01003372,1615e1e0-71af-4813-a73a-c1575e4f1a22,-0.165796472,51.41889549
6410,E01031708,84a5f4d4-e802-4a5a-8a91-180c9d8bae40,-0.12822852,50.95465568
6411,E01002758,7c880fa4-7ec0-46e1-b5ce-d849a7143620,-0.127500427,51.57159494
6412,E01021067,3cfbe15b-cf52-4ce5-abf3-21a6e1f17100,-0.061071542,50.93219679
6413,E01020541,8ca4d1ba-abd7-4730-8d9b-93428148824e,-2.540614548,50.95680141
6414,E01024339,9c688871-161a-4dfe-a357-edf8e485b825,0.510658496,51.27210112
6415,E01001812,1dc947d3-272d-45d0-b222-7ae55bb89191,-0.081009658,51.57125216
6416,E01018751,bcb71bee-e947-4cc9-ab5f-57c129f34cea,-4.312779855,50.50388764
6417,E01001002,20c5955a-1a24-40e5-9db9-b5c6edefffa1,-0.107392277,51.3941431
6418,E01031380,6db015ab-bf34-406a-a5bc-bef027b020d7,-0.706432495,50.77984133
6419,E01018825,35b49ba5-dd0f-43e3-b775-be9b676d5ba9,-5.232222298,50.28326463
6420,E01000514,8f946b30-8a0d-44f7-8754-7da706fc5565,-0.258943544,51.58473957
6421,E01034486,ae05d8ae-5b4b-4d1e-bbe2-1de53d88af27,-0.041463168,51.58860425
6422,E01009495,cff3496c-fd9f-435a-bd93-d8832af4c2ed,-1.982650957,52.42683299
6423,E01024253,12c4bafb-7939-455a-b81c-7a647c96f5b9,1.391316511,51.19978032
6424,E01014973,3bb6a12a-bec9-47e1-9992-2f5b3aa8f201,-2.502702807,51.47751585
6425,E01016584,77fe5ba3-aab5-4363-8b37-56720cff3bdb,-0.717626912,51.52825694
6426,E01015442,3b934389-a2b5-42e2-ad92-6be01eda720b,-1.939946128,50.74240018
6427,E01001468,94719d60-2321-4217-9f2e-9445fdd441f3,-0.106023584,51.66515642
6428,E01008950,aab22498-a567-4b21-ad93-c8fafc082d5c,-1.94663014,52.42561926
6429,E01014785,d0897497-0c66-4ff0-8954-aa532d0072ca,-2.775428017,51.42404277
6430,E01003574,adf78b6e-d6c9-4ac4-b879-91cdfdcd7885,0.026526294,51.53840651
6431,E01004668,bfe7f9fb-fb77-4b50-952b-6ee95eab0ff0,-0.144364954,51.48711251
6432,E01008994,888b7ecd-be3a-466e-9e4e-8a04d1ad4e4e,-1.911466626,52.46837531
6433,E01030682,ccb05da8-ba35-4c51-8499-0981346cb955,-0.499223335,51.35048684
6434,E01032774,681e0d1b-8c2d-4c65-a1a9-0d97b246a6eb,-0.018797367,51.49727163
6435,E01000991,f994a9e0-d7ce-451d-848b-d92c6eb6269f,-0.047648404,51.38495291
6436,E01030962,cbbc4990-d5d5-4755-ab9a-8b9c2edbb4db,-0.599976744,51.31479962
6437,E01033209,9191ab8b-ed2f-4c98-9a85-814a718ef32b,1.31863186,51.12748882
6438,E01034920,f1e3ded0-f71e-49db-82d5-80774a5cbeac,-1.890496598,52.505272
6439,E01029262,e16ce4bc-e245-4eaa-b8fe-83c3fe13561b,-3.210523894,51.00649914
6440,E01001843,fde84c72-114b-48c1-9bde-f7cbeb81c105,-0.048870534,51.53847484
6441,E01024726,4bbdabdf-df1b-4ec5-8b16-e61c3de96583,0.309118095,51.29418127
6442,E01003798,eea795da-5cd2-4dc2-9737-93e93b2ee8df,-0.247590824,51.47539282
6443,E01023990,b9035b97-f258-4299-8a12-e9977fa28e75,0.818859749,51.17259599
6444,E01008987,199414b6-5bf4-4217-9209-97705262827a,-1.932335306,52.47555884
6445,E01023122,6c219210-193c-4ede-a25d-b2de33537d5b,-0.768712822,51.30582908
6446,E01030793,a7048768-8442-474f-9bf5-74ddca1da8b0,-0.760922358,51.33381045
6447,E01004420,0197bba0-dbb1-4823-b217-e4e2bb86aab3,-0.015687223,51.57421959
6448,E01003654,61429343-68cb-46b8-9394-db5ba734fe32,0.037855076,51.60416146
6449,E01000966,e2f78792-0901-4302-a799-64f21b9a0cc4,-0.186210681,51.54253118
6450,E01001053,f0616e9f-0216-4504-a001-f4b8eda9e64f,-0.012594801,51.35011959
6451,E01001056,8ddcc455-4b37-452e-922a-f360954acead,-0.015752879,51.35090002
6452,E01024426,ea132cb9-5d4e-40b4-8b3c-fb749bd26b9f,0.059837028,51.21025271
6453,E01016851,2a4182ff-7bd7-4949-a2ac-51dbd521c933,-0.160772162,50.82451998
6454,E01030754,3cccab60-dc00-47f0-a270-973bcef4b71b,-0.41289417,51.41395575
6455,E01030648,e1fd1933-3d35-4762-807a-8b2ae442bc99,-0.498364186,51.37163856
6456,E01000171,f158e52a-6bdd-43b1-9c98-2982fbfffb79,-0.169716112,51.64793423
6457,E01020573,3b4bd45e-daba-4045-8105-968967ea47de,-2.463273524,50.61035073
6458,E01009225,d021beaa-11e8-4083-8d4a-3847e7ace9d4,-1.896798276,52.54734404
6459,E01003561,5774157a-880f-4156-8348-8aad3a3826f2,0.035887848,51.54494972
6460,E01024584,21e97585-812d-406b-b565-34784a633bbf,0.734878674,51.3520212
6461,E01024441,049ba00f-2bfe-48ea-8ba4-74c8feb13de6,0.310917007,51.38643035
6462,E01024202,7bb42673-718d-44e1-8b2a-8d7755361c9d,1.3052473,51.24728846
6463,E01009221,160cbc50-d9ae-4899-82d1-a7dc6222c767,-1.88308334,52.55524445
6464,E01024724,fee3283a-a1f7-4cfe-8705-c17c2d09e4c4,0.323203015,51.29019648
6465,E01030335,e20a81e6-620d-479d-90a6-ca713ef69d25,-0.364751978,51.39868502
6466,E01016992,39206463-9785-4362-8d4d-699206482c33,-0.199833209,50.83005224
6467,W01001576,c77898a2-ae90-49f2-b6ba-94867f9837b0,-2.722710251,51.80597633
6468,E01004173,22ef7099-a7d1-4e09-8106-8bdd5d2398ab,-0.144621243,51.36576077
6469,E01008941,de18c105-4771-49b5-aa58-df40898abf79,-1.864602556,52.41694968
6470,E01008890,061527c1-a1a8-4592-bc8a-8ffcb5c511ec,-1.820913395,52.45470521
6471,E01034391,e1bb2d1c-47d0-4c1b-b8a9-101740c47afb,-0.028878391,51.44536859
6472,E01000365,30d29abe-b662-4502-8c1a-3c167d85696f,0.145797857,51.46124888
6473,E01004679,c56221b0-85de-4019-bc44-5aba220b1bcb,-0.203707267,51.52480397
6474,E01003449,edcbb611-b465-4abc-bcef-0eb1f123e977,-0.195582417,51.39445047
6475,E01009513,d24df5ac-21a4-4a6a-b4d6-d3671c45fc00,-1.816053754,52.47684278
6476,E01009051,f38c16ce-ef89-4cea-881e-ab1141e2f2f2,-1.895356385,52.51332176
6477,E01031832,92973a40-81f0-4750-b6f9-3f192f14e9b7,-0.344756745,50.81637427
6478,E01033650,67b2fe57-5e63-4e24-a752-bcfb4b026a13,-1.865836082,52.46175359
6479,E01022756,cde306b5-694d-4fc4-8f9e-6e487e753397,-1.286538853,50.86134444
6480,E01016982,8443bd69-fab1-49f1-89ea-4fadf9d2e371,-0.17760852,50.84960509
6481,E01017341,37ab84ba-300e-456f-bea4-53764857c947,-1.178994735,50.7254791
6482,E01017015,4fc27d18-e22b-49b3-a28a-b52f7a167e30,-1.053632894,50.80873119
6483,E01032044,4384c9fd-b686-4581-bd98-3f23e52bb109,-2.164936205,51.39336417
6484,E01023266,57aa4918-2781-467b-a868-1dd8a44d7133,-1.32484613,51.05825909
6485,E01024013,c7926195-6c4b-4e10-b645-5c8491390664,0.965616008,51.11972167
6486,E01030361,9d8cea7d-957e-4f8f-8e7e-2d0309a69745,-0.407878347,51.3919203
6487,E01034722,434d7812-1509-4a08-99c3-4cb884f03d2d,-0.873252567,51.10341825
6488,E01024106,418c353d-8c50-4098-aa8e-18cd6e003909,1.019448254,51.34903182
6489,E01000682,18bf0e44-86dc-4ce2-bdf3-6915f9d2f56d,0.084599966,51.36164337
6490,E01004185,1b2cc015-4b8d-4d78-99da-167b79e098cf,-0.161948531,51.38542602
6491,E01002915,04f19ece-1bfe-4eff-bf19-53bccacfb4d8,-0.272992765,51.38488194
6492,E01002368,46adccbb-e897-4372-8ac7-62480eff2134,0.169800171,51.52793405
6493,E01030434,d4a66431-ba0b-424f-a109-251e0aea3e04,-0.543177615,51.2634002
6494,E01024145,86ce0b28-8a7b-4ec8-be97-54f7a1b9b94b,0.19741365,51.44022961
6495,E01015120,4861b72b-c6d1-4f15-909c-ed955e6a47f2,-4.066401012,50.39510151
6496,E01019966,df2ea0d3-65f0-4c88-a746-1e15c8cd9b79,-2.982437449,50.81854425
6497,E01000845,ff94c1e7-0354-436c-925c-9ae22a441723,-0.162740392,51.54501761
6498,E01004413,f9c5558f-1710-4f31-9fa1-8c48150cad9f,-0.002369438,51.61886211
6499,E01003265,cba1fc95-ec5f-422c-b194-6f58211e9e55,0.02525641,51.43002069
6500,E01021064,82ad3d7c-ee1d-471e-aadd-a34d229317e1,-0.006281639,50.79359653
6501,E01030931,882b3c77-dc91-4737-b71f-851d359274e2,-0.717427141,51.08769732
6502,E01033208,0fbbf731-8355-414c-a732-3fb7bee20ba3,-0.126033683,51.48558555
6503,E01020409,ae28e652-819d-4296-87d0-2d3139da7416,-2.075988922,50.79430389
6504,E01033870,e2c725fc-2236-4486-9408-cb033f293f9f,-0.076560986,51.49615049
6505,E01004131,f36bcac7-0d84-4b6e-9fdd-47995bf90733,-0.216566803,51.37689584
6506,E01033746,c85f1232-6e33-44ee-88e2-9b37acec8017,-0.013568048,51.47567058
6507,E01002150,90decd60-209c-4a47-ac03-5017e5dd9b0b,-0.370293964,51.60803674
6508,E01017138,cc98a392-9a41-4929-ba22-f394c2c2a25e,-1.411063072,50.91479796
6509,E01022965,be0e5dcb-973b-4123-88f8-573fffde65f7,-1.031355993,50.87412229
6510,E01017047,caca4cae-98d7-4271-bd51-fbc0b0af792e,-1.063222109,50.81857181
6511,E01033348,8059ce73-6f79-4d5d-bdb7-9f0961f027e7,-2.587319256,51.46311677
6512,E01031749,c3cf84d5-a51e-4a08-aedd-621381215acf,-0.105992098,50.99213017
6513,E01000077,41adc40a-a0e7-43f8-a019-af703eaa2053,0.125892623,51.54945354
6514,E01022842,18a058a1-48f3-415d-a59f-900d8ed81c02,-1.176086658,50.81106733
6515,E01032010,ec8ed519-1c1a-4fc8-abcb-61f2d6763464,-2.169277757,51.07209045
6516,E01032021,23e3955c-2d63-4992-ae8d-2921b0a66831,-1.784432643,51.06703654
6517,E01016854,dd0fb16b-3dd8-444a-8e5b-c3f68f9fc2a3,-0.156610072,50.82633588
6518,E01024504,452ad3c1-7012-4a2f-ae9a-74446f2e2ff7,1.184685056,51.0825726
6519,E01009338,0c869def-9c4a-482c-89a9-ec8f17160fea,-1.852024862,52.4625811
6520,E01018780,2f24c08e-6274-4d42-a014-2b8d4437772f,-4.214707009,50.34931672
6521,E01000718,717866e1-f32c-4e4f-bbf0-268e681f228f,-0.024190464,51.41953598
6522,E01022567,395a0e48-4058-424b-ba01-8ec2d989d164,-1.116429992,51.27083147
6523,E01019016,15dc19c0-dd48-4747-8f31-d6d5342dd232,-4.770123187,50.35031366
6524,E01031580,c0a8407a-ea94-4729-9974-5997b74b4bb8,-0.147680378,51.10649868
6525,E01001348,0d5f0a2d-71c8-44c8-a65d-ab90af609928,-0.330573225,51.53452754
6526,E01000792,62e64d7c-48bc-49d5-a565-d7eb18d75b7f,0.118324831,51.37382389
6527,E01031456,8f64742b-bfdc-442c-93b5-9639c032e021,-0.539063202,50.80555375
6528,E01015548,fad2e181-de75-430e-8762-4ec676c73f85,-1.694187734,51.54896561
6529,E01021102,4f52cfe3-299e-422a-8570-65fa5e426050,0.761098402,50.9361408
6530,E01014404,6cafc55f-50a6-4198-a7d9-dff76a34b0f2,-2.503736743,51.4072364
6531,E01035338,f241468c-99e3-4422-8b9d-bfe3092ce531,-0.354288637,51.06179832
6532,E01015004,8e4c60de-af7d-499b-bcc5-7358a9293629,-2.496070421,51.45465713
6533,E01001544,dea73c59-62ea-4f9e-844e-6ac9a7dfe658,-0.075331791,51.65485604
6534,E01000404,99d14e41-323e-4bb1-b3e0-102ee5086eff,0.174130133,51.48486998
6535,E01018905,dd07e9b6-5f35-4217-a70e-c92816954219,-5.304909017,50.10908697
6536,E01024343,5c40e978-a78d-4183-946f-a8e3f264fa88,0.490373995,51.23639258
